	id	aspect	direct	factual	opinion	comp	question	dataset
1225	21658	0	0	1	0	1	What are biggest secrets of Aghori Sadhus?	q
1226	21659	1	0	8	8	1	What is your biggest achievement in your job?	q
1227	21660	1	0	8	8	1	What is your biggest regret of your life?	q
1228	21661	0	0	0	1	1	What is your biggest regret you can still do something about?	q
1229	21662	1	0	1	0	1	Which country in the world has biggest vegetarian population (not vegan)?	q
1230	21663	1	0	0	0	1	Why does a submarine implode at a certain depth, but some marine life can live on the ocean floor in the deepest oceans without being crushed?	q
1231	21664	0	1	0	1	1	What do I buy, an iPhone 7+, Samsung Galaxy S7 Edge, or Google Pixel?	q
1232	21665	1	0	8	8	1	Which gaming laptop can I buy under 30000?	q
1233	21666	1	1	0	0	1	I am from India and am visiting Dubai during DSF. Where can I buy a good, genuine laptop and car audio accessories for the main unit with international warranty? Will there be a price difference compared to India?	q
1234	21667	1	0	0	0	1	Where can I get the best digital marketing course (online & offline) in India?	q
1235	21668	0	1	0	1	1	Do you feel that the life in your country has changed alot since 2000?	q
1236	21669	0	0	0	0	1	What is cheapest method to calculate shipping rates?	q
1237	21670	0	1	0	1	1	What should I choose, Thapar for CSE or BIT Mesra for IT and why?	q
1238	21671	0	1	8	8	1	Why is Sri lanka and Bangladesh, so much cleaner than India?	q
1239	21672	0	1	8	8	1	How good are the best neuroscience programs in India? Are they comparable with worldwide top universities?	q
1240	21673	0	1	0	1	1	Can you compare Donald Trump and Ronald Reagan?	q
1241	21674	0	1	8	8	1	How do the gut microbiomes of herbivore animals compare with those of carnivore animals?	q
1242	21675	0	1	8	8	1	How does Edgware compare with other neighbourhoods in London?	q
1243	21676	0	1	8	8	1	How does the immune response against antigens compare against nucleic acids?	q
1244	21677	1	1	8	8	1	What is the scope of ubiquitous computing? How can you compare UC with image processing in terms of future growth and market?	q
1245	21678	1	1	8	8	1	What type of government does Turkey have? How does it compare to the one in Colombia?	q
1246	21679	0	1	8	8	1	Why did the industrial revolution first occur in England? How does it compare with that in India at present?	q
1247	21680	1	1	0	0	1	How much urjit Patel Suits to RBI as a governor: compare with Raghuram Rajan sir?	q
1248	21681	1	1	0	0	1	What is the process to determine the density of aluminum and how does gold compare?	q
1249	21682	0	1	8	8	1	Where does the water from the Great Lakes come from, and how does these lakes wildlife compare to Lake Geneva?	q
1250	21683	1	1	8	8	1	How can the drive from Edmonton to Auckland be described, and how does the history of these cities compare and contrast to the history of Vancouver?	q
1251	21684	0	1	8	8	1	How can you compare and contrast a rice cooker and a slow cooker?	q
1252	21685	0	1	0	0	1	How do short and open circuits compare and contrast?	q
1253	21686	0	1	8	8	1	How does a a pluralistic society compare and contrast to a regular society?	q
1254	21687	0	1	8	8	1	What are some common examples of non-vascular plants, and how do they compare and contrast to vascular plants?	q
1255	21688	0	1	8	8	1	What was the significance of the battle of Somme, and how did this battle compare and contrast to the Battle of Nanshan?	q
1256	21689	0	1	0	0	1	What was the significance of the battle of Somme, and how did this battle compare and contrast to the Battle of Port Arthur?	q
1257	21690	0	1	0	0	1	What was the significance of the battle of Somme, and how did this battle compare and contrast to the Battle of Penang?	q
1258	21691	1	1	0	0	1	How can the drive from Edmonton to Auckland be described, and how do these cities' attractions compare to those in Toronto?	q
1259	21692	1	1	0	0	1	How cold can the Gobi Desert get, and how do its average temperatures compare to the ones in the Atacama Desert?	q
1260	21693	1	1	1	0	1	How cold can the Gobi Desert get, and how do its average temperatures compare to the ones in the Great Victoria Desert?	q
1261	21694	1	1	1	0	1	How cold can the Gobi Desert get, and how do its average temperatures compare to the ones in the Karakum Desert?	q
1262	21695	1	1	1	0	1	How cold can the Gobi Desert get, and how do its average temperatures compare to the ones in the Syrian Desert?	q
1263	21696	0	1	8	8	1	How do Bangalore bus routes compare to Ranchi's, and what authority oversees them?	q
1264	21697	0	1	8	8	1	How do nude beaches in Punta Cana compare to other nude beaches in Barbados?	q
1265	21698	0	1	8	8	1	How do Oxford and Cambridge compare to Harvard and Stanford?	q
1266	21699	0	1	0	0	1	How do the tourist attractions on the Scandinavian Highlands compare to attractions in Luxembourg?	q
1267	21700	0	1	8	8	1	How does ISB, Hyderabad compare to IIM Ahmedabad?	q
1268	21701	0	1	0	0	1	How does laryngitis compare to bronchitis?	q
1269	21702	0	1	8	8	1	How does Sauron's power compare to that of Morgoth?	q
1270	21703	0	1	0	1	1	How does Shobhit University in Meerut's academic program compare to the University of Calcutta's?	q
1271	21704	0	1	8	8	1	How does the new Airbus A350XWB compare to the Boeing 787 Dreamliner?	q
1272	21705	0	1	8	8	1	How does Tim Hortons coffee compare to Starbucks coffee?	q
1273	21706	0	1	8	8	1	What are the benefits of green jasmine tea? How do they compare to those of chamomile tea?	q
1274	21707	0	1	0	0	1	What are the main imports and exports of Venezuela, and how does Venezuela's industry compare to Uruguay's?	q
1275	21708	0	1	8	8	1	What are the rules and regulations when visiting an inmate at Valdosta prison and how does it compare to prisons in Hawaii?	q
1276	21709	0	1	0	0	1	What is Ontario's motto and its significance, how does it compare to Arizona's?	q
1277	21710	1	1	8	8	1	What is the crime rate in the Borough of Ealing and how does it compare to Bexley?	q
1278	21711	0	1	8	8	1	What is the location of Palawan, and how does this Island compare to Aitutaki?	q
1279	21712	0	1	1	0	1	What is the longest roller coaster in the United Kingdom and how does it compare to the longest roller coaster in Singapore?	q
1280	21713	1	1	8	8	1	What is the Sahara, and how do the average temperatures there compare to the ones in the Colorado Plateau?	q
1281	21714	1	1	8	8	1	What is the Sahara, and how do the average temperatures there compare to the ones in the Dasht-e Margo?	q
1282	21715	1	1	8	8	1	What is the Sahara, and how do the average temperatures there compare to the ones in the Great Victoria Desert?	q
1283	21716	1	1	8	8	1	What is the Sahara, and how do the average temperatures there compare to the ones in the Mojave Desert?	q
1284	21717	1	1	8	8	1	What is the Sahara, and how do the average temperatures there compare to the ones in the Registan Desert?	q
1285	21718	1	1	8	8	1	What is the Sahara, and how do the average temperatures there compare to the ones in the Simpson Desert?	q
1286	21720	0	1	8	8	1	What type of government does Turkey have? How does it compare to the one in Jordan?	q
1287	21721	0	1	8	8	1	What were the major effects of the cambodia earthquake, and how do these effects compare to the Iquique earthquake in 1877?	q
1288	21722	0	1	8	8	1	What were the major effects of the cambodia earthquake, and how do these effects compare to the Peru earthquake in 1687?	q
1289	21723	0	1	1	0	1	What were the major effects of the cambodia earthquake, and how do these effects compare to the Sanriku earthquake in 1896?	q
1290	21724	0	1	8	8	1	What were the major effects of the cambodia earthquake, and how do these effects compare to the Somatra earthquakes in 2007?	q
1291	21725	0	1	8	8	1	What were the major effects of the cambodia earthquake, and how do these effects compare to the Tohoku earthquake in 2011?	q
1292	21726	0	1	1	0	1	What were the major effects of the cambodia earthquake, and how do these effects compare to the Valparaiso earthquake in 1822?	q
1293	21727	8	1	8	8	1	Where is Mount Villarica located and how does its eruptive history compare to Mount Popocatépetl?	q
1294	21728	0	1	8	8	1	Where is the Baraka River located, and how does it compare to the Parana River?	q
1295	21729	0	1	8	8	1	Where is the Baraka River located, and how does it compare to the Volga River?	q
1296	21730	0	1	8	8	1	Where is the Hole-in-the-Wall located in South Africa, and how does this natural formation compare to others in Afghanistan?	q
1297	21731	1	1	8	8	1	Why India is not able to perform well in Rio Olympic 2016 as compare to London and Beijing Olympics?	q
1298	21732	0	1	1	0	1	What is Secretary Clinton's IQ and how does it compare with that of Trump?	q
1299	21733	1	1	8	8	1	How much do Hooters waitresses make compared to regular waiters and waitresses?	q
1300	21734	0	1	8	8	1	What is it like flying from Bangkok to Manila and how are these touristic cities compared to Chennai?	q
1301	21735	0	1	8	8	1	What is it like flying from Bangkok to Manila and how are these touristic cities compared to Xi'an?	q
1302	21736	1	1	8	8	1	Why are human beings so intelligent compared to all the other kinds of animals?	q
1303	21737	0	1	0	0	1	I am 14, and compared to some of my peers at school, my life seems very uninteresting, what can I start doing now to stop this?	q
1304	21738	0	1	0	0	1	What is the property tax rate in Granville, Ohio? How is it compared to the one of Alaska?	q
1305	21739	1	1	8	8	1	When and why did black pepper become so popular when it is so flavorless compared to white pepper? And what is the difference?	q
1306	21740	0	1	8	8	1	Are book reviews on goodreads worth reading (compared to book reviews on Amazon)?	q
1307	21741	1	1	1	0	1	Do rats carry more diseases when they are dead compared to being alive?	q
1308	21742	1	1	8	8	1	How can I use Omegle on my iPod Touch and how is it compared to using iMeetzu?	q
1309	21743	0	1	8	8	1	How hard is it to learn Russian (compared to Japanese)?	q
1310	21744	1	1	8	8	1	How is blade commerce controlled in Vermont compared to Arizona under the knife legislation?	q
1311	21745	0	1	8	8	1	How is junior college in Singapore compared to Pakistan?	q
1312	21746	1	1	0	1	1	How smart was Steve Jobs compared to Mark Zuckerberg?	q
1313	21747	0	1	0	1	1	What is city life in India like compared to Nepal?	q
1314	21748	1	1	0	1	1	What is GATE? How difficult is it compared to JEE?	q
1315	21749	0	1	0	1	1	What is it like flying from Bangkok to Manila and how are these touristic cities compared to Tokyo?	q
1316	21750	0	1	8	8	1	What kind of economy does the United States have compared to the one in Spain?	q
1317	21751	0	1	8	8	1	What was the production of artwork intended for in Hawaii and how is it compared to the one intended for in Maine?	q
1318	21752	0	1	1	0	1	Which are the major highways in California and how are they compared to the major highways in Iowa?	q
1319	21753	0	1	8	8	1	Which are the major highways in California and how are they compared to the major highways in Maine?	q
1320	21754	0	1	8	8	1	Which car services are available in Orlando? How good are they compared to taxis and relative to each other?	q
1321	21755	0	1	8	8	1	Why did only human beings evolve so much compared to other animals?	q
1322	21756	0	1	8	8	1	Why do people give more importance to Krishna and Rama avatars when compared to Lord Vishnu even though Krishna and Rama are just avatars and Vishnu is the ultimate?	q
1323	21757	1	1	8	8	1	Why is pollution less due to organic agriculture as compared to chemical intensive agriculture?	q
1324	21758	0	1	1	0	1	What is correct, thanks to all or thanks all or thank you everyone?	q
1325	21759	0	1	1	0	1	"Which is correct, ""Monday to Friday"" or ""Monday through Friday""?"	q
1326	21760	0	1	8	8	1	"Which is correct: ""As of now, I still hadn’t received a response."" or ""As of now, I still haven’t received a response.""?"	q
1327	21761	0	1	8	8	1	"Which one is correct, ""was"" or ""is""?"	q
1328	21762	0	1	8	8	1	"Which one is correct: ""It's no big deal,"" ""It's not a big deal,"" or ""It's not big deal""? Or are they all correct?"	q
1329	21763	0	1	0	0	1	What is dark energy vs therodynamics?	q
1330	21764	1	0	0	1	1	Do employees at Agilent Technologies have a good work-life balance? Does this differ across positions and departments?	q
1331	21765	1	0	8	8	1	Do employees at B&G Foods have a good work-life balance? Does this differ across positions and departments?	q
1332	21766	1	0	0	1	1	Do employees at L Brands have a good work-life balance? Does this differ across positions and departments?	q
1333	21767	1	0	0	1	1	Do employees at Oceaneering International have a good work-life balance? Does this differ across positions and departments?	q
1334	21768	1	0	0	0	1	Do employees at S & T Bank have a good work-life balance? Does this differ across positions and departments?	q
1335	21769	1	0	0	0	1	Do employees at TCF Bank have a good work-life balance? Does this differ across positions and departments?	q
1336	21770	0	1	8	8	1	How do animals that live in ponds and lakes differ from the rest?	q
1337	21771	0	1	1	0	1	How do checking accounts and savings accounts differ?	q
1338	21772	0	1	1	0	1	How do cigars differ from cigarettes?	q
1339	21773	0	1	1	0	1	How do clogging and tap dancing differ?	q
1340	21774	0	1	0	0	1	How do gas-liquid and gas-solid chromatography differ?	q
1341	21775	0	1	1	0	1	How do prosecution and defense differ?	q
1342	21776	1	1	8	8	1	"How do the ""slight highs"" from cigarettes and e - cigarettes/vapor differ? Is one better than the other? Smell and other components like that aside."	q
1343	21777	0	1	0	1	1	How does Starbucks differ from other coffee?	q
1344	21778	1	1	8	8	1	What are the laws and regulations regarding bail bonds in Alabama and how does it differ from Arkansas?	q
1345	21779	1	1	8	8	1	What are the most common traffic convictions in Arkansas, and how does the severity of the convictions differ in California?	q
1346	21780	1	1	8	8	1	What are the most common traffic convictions in Arkansas, and how does the severity of the convictions differ in Ohio?	q
1347	21781	0	1	0	0	1	What is cognitive intelligence? How does it differ from emotional intelligence?	q
1348	21782	0	1	8	8	1	How does a spindle motor differ from induction motor?	q
1349	21783	0	1	8	8	1	How does a UI/UX designer differ from a UX designer?	q
1350	21784	0	1	8	8	1	What are some examples of endangered species in the tropical rainforest, and how do these differ from those in coastal deserts?	q
1351	21785	0	1	8	8	1	Who first invented caulk and how does today's version of it differ from the original product?	q
1352	21787	0	1	8	8	1	Is there any difference between faith and trust?	q
1353	21788	0	1	1	0	1	Is there any difference between IES and ESE?	q
1354	21789	8	1	8	8	1	What is difference between c++ and java basic not tough?	q
1355	21790	0	1	1	0	1	What is difference between CEO & COO?	q
1356	21791	0	1	1	0	1	What is difference between FEM and FEA?	q
1357	21792	0	1	1	0	1	What is difference between MMRDA act 1975 and MRTP act 1966?	q
1358	21793	0	1	1	0	1	What is difference between OCJP and SCJP Certification?	q
1359	21794	0	1	1	0	1	What is difference between package and repository?	q
1360	21795	0	1	1	0	1	What is difference between Profitability and financial stability of commercial bank?	q
